PROLIFIC_PID,Current_use,Past_use,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_other,site_other_TEXT,ResponseID,Status,StartDate,EndDate,Finished,attn_check,Excluded,attn_check_1,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,engage_1,engage_2,engage_3,ease_1,ease_2,ease_4,info_1,info_2,info_3,info_4,info_5,info_6,infoPref_1,infoPref_2,infoPref_3,infoPref_4,infoPref_5,infoPref_6,infoPref_7,infoPref_8,infoPref_9,attn_check_2,attn_check_3,suc_1,suc_2,suc_3,suc_4,suc_5,suc_6,suc_7,suc_8,suc_9,suc_10,bis_1,basD_1,basR_1,basF_1,basR_2,bis_2,basD_2,basF_2,basD_3,bis_3,basR_3,basF_3,bis_4,basR_4,bis_5,basF_4,basD_4,bis_6,basR_5,bis_7,RFQ_1,RFQ_2,RFQ_3,RFQ_4,RFQ_5,RFQ_6,RFQ_7,RFQ_8,RFQ_9,RFQ_10,RFQ_11,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_other,ethnicity_other_txt,education,careful_response,honest_response,X126,attention_check,duration,response_time,consistency_suc,response_consistency,exclusion,prevention,promotion,bis,bas_drive,bas_reward,bas_fun,bas,rfq_prom,rfq_prev,engage,ease,info_adequacy,info_preference,ods
8a1adfca,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,R_27xK6Sc2QK5hTDa,0,2020-01-20T08:11:46Z,2020-01-20T08:19:02Z,1,0,NA,NA,3,4,2,5,5,4,4,6,6,5,3,5,5,6,4,4,5,5,6,4,3,3,4,3,3,5,5,5,2,5,2,6,6,6,6,5,2,7,2,2,6,2,2,4,6,3,2,5,3,5,5,7,5,3,5,2,4,5,5,2,3,5,5,6,3,5,5,4,4,5,4,3,5,5,4,4,4,4,4,54,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,436,greater_than_six,10,consistent,eligible,3.857142857142857,5,4,4.25,5,4.25,4.538461538461538,4,4.4,4.666666666666667,5,4.166666666666667,5.666666666666667,2.4
22d0b465,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,R_5olFlw37S2VBhoB,0,2020-01-20T08:12:05Z,2020-01-20T08:19:07Z,1,0,NA,NA,1,1,1,4,7,1,1,7,7,7,3,7,7,7,7,5,5,5,7,1,3,7,7,6,4,7,7,4,5,6,4,4,7,3,5,4,2,7,4,4,7,2,5,4,7,5,5,4,2,7,7,7,7,1,7,6,7,4,7,4,4,7,6,7,4,2,7,5,3,5,5,4,5,5,5,5,5,4,3,22,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,pass,422,greater_than_six,9,consistent,eligible,2.2857142857142856,6.5,4.571428571428571,6.25,7,6,6.461538461538462,4.166666666666667,4.8,5,6.333333333333333,6.333333333333333,4.444444444444445,3.5
75e01636,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R_1laZMnm5sm2mNq7,0,2020-01-20T08:12:23Z,2020-01-20T08:17:30Z,1,0,NA,5,3,5,4,4,3,4,5,3,4,4,3,3,4,4,5,3,4,4,4,5,5,4,5,3,4,3,4,4,3,3,4,4,5,5,3,4,5,3,3,3,5,4,3,5,4,4,3,4,4,4,3,3,4,5,5,5,3,4,3,3,5,4,5,4,5,4,4,3,3,3,3,2,3,2,2,3,4,4,4,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,fail,307,less_than_six,2,inconsistent,ineligible,4,3.75,4.285714285714286,4.25,3.6,3.75,3.8461538461538463,3.3333333333333335,2.6,3.6666666666666665,3.3333333333333335,3.8333333333333335,4.111111111111111,3.6
b70cb4b2,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_yWryLti4bysxaRH,0,2020-01-20T08:13:14Z,2020-01-20T08:24:24Z,1,0,NA,NA,1,1,3,6,5,2,6,5,7,6,4,7,6,6,6,5,6,6,6,2,2,6,6,4,3,6,6,2,5,7,3,5,4,1,6,2,2,7,6,7,1,7,6,6,1,7,6,1,1,4,7,4,7,7,4,3,6,6,5,3,7,7,6,4,3,2,7,7,1,1,2,1,3,2,3,3,1,2,1,26,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,670,greater_than_six,17,consistent,eligible,3.4285714285714284,5.875,6.571428571428571,4.25,6.6,3.5,4.923076923076923,1.6666666666666667,2,5.666666666666667,6,5.5,3.888888888888889,6.6
a67b40d1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,R_29lYOFHf8Gug8mi,0,2020-01-20T08:13:42Z,2020-01-20T08:19:59Z,1,0,NA,NA,3,5,5,4,5,4,4,4,7,6,4,5,5,6,5,4,5,4,7,4,3,4,4,4,4,4,5,7,4,6,3,5,5,6,7,5,2,7,4,5,2,4,7,4,3,5,6,3,1,5,5,5,5,7,4,4,5,7,4,3,5,4,7,3,4,3,5,7,4,3,4,4,5,3,4,3,3,4,1,29,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,pass,377,greater_than_six,5,consistent,eligible,4.285714285714286,5.25,6.428571428571429,4.5,4.6,3.75,4.3076923076923075,3.3333333333333335,3.6,4.333333333333333,5.333333333333333,4.166666666666667,5.555555555555555,5.1
6bbe006b,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_1hzpDYaVJaMNUWh,0,2020-01-20T08:13:48Z,2020-01-20T08:18:08Z,1,0,NA,NA,3,5,4,6,6,5,5,5,6,6,5,6,7,6,4,4,6,7,7,3,3,5,4,3,5,4,5,5,5,4,5,5,4,5,4,4,2,7,4,5,4,3,4,3,4,4,5,5,3,4,5,6,4,3,4,4,5,6,5,5,5,5,4,5,4,4,4,3,4,2,4,2,3,3,5,2,3,3,3,22,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,pass,260,less_than_six,2,inconsistent,ineligible,4.857142857142857,5.625,4.285714285714286,4.25,4.6,5,4.615384615384615,3.6666666666666665,2.4,5.666666666666667,5.666666666666667,4,4.111111111111111,3.9
2c3e075a,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,R_1jMT66fxslgeiNB,0,2020-01-20T08:14:30Z,2020-01-20T08:25:44Z,1,0,NA,NA,7,5,5,7,6,7,5,6,7,6,7,5,6,7,6,6,7,7,7,3,1,4,6,4,5,4,7,7,5,7,2,6,6,7,7,7,2,7,2,1,7,1,5,6,6,3,2,7,1,5,7,7,6,7,4,6,4,6,7,5,6,7,7,7,3,2,7,7,3,2,2,2,4,1,3,2,1,3,3,20,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LATINO,4,1,1,NA,pass,674,greater_than_six,14,consistent,eligible,6,6.25,6.571428571428571,4,6.8,6.25,5.769230769230769,2.5,2.2,6.666666666666667,6.333333333333333,4.666666666666667,6.222222222222222,2.4
f9ca50cb,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Meetic,R_1dcP10LYbk32bYz,0,2020-01-20T08:14:57Z,2020-01-20T08:25:54Z,1,0,NA,NA,3,3,2,4,5,4,4,5,5,6,3,5,5,5,4,4,3,4,5,3,3,4,5,4,3,4,4,5,2,4,4,5,4,5,6,5,2,7,2,2,6,2,4,2,4,2,3,6,2,4,6,5,5,6,3,2,5,5,5,4,4,5,5,5,4,4,5,5,3,3,3,4,5,4,4,5,3,4,3,60,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,pass,657,greater_than_six,10,consistent,eligible,3.5714285714285716,4.75,5,4,5.2,4,4.461538461538462,3.3333333333333335,4.2,3.6666666666666665,5,4.333333333333333,4.888888888888889,2.5
fed7c593,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_3sywoROGhdr93y8,0,2020-01-20T08:15:10Z,2020-01-20T08:22:31Z,1,0,NA,NA,3,6,4,2,3,4,5,4,6,5,2,6,3,3,3,2,2,2,5,5,5,3,3,4,3,2,4,3,2,3,3,3,4,2,4,3,2,7,2,2,6,2,2,2,7,1,1,5,2,4,5,6,5,4,4,4,3,5,3,5,4,5,5,4,5,2,6,5,3,2,3,4,3,3,3,2,3,2,2,51,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,pass,441,greater_than_six,13,consistent,eligible,3.857142857142857,4,5,4,4.8,4.75,4.538461538461538,2.6666666666666665,2.8,2,3.6666666666666665,3.5,3.6666666666666665,1.8
452a4b4a,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,Meet me,R_3lt1N879G6eL2ci,0,2020-01-20T08:15:32Z,2020-01-20T08:35:04Z,1,0,NA,NA,4,5,2,6,7,4,5,7,6,7,7,6,7,7,7,3,1,2,7,5,1,2,3,3,4,3,2,4,2,6,4,5,4,5,7,5,2,7,4,6,2,7,7,3,1,6,5,2,1,3,7,3,6,7,4,3,5,4,5,2,5,5,5,4,4,2,7,7,2,3,3,4,3,4,2,2,3,2,4,32,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,pass,1172,greater_than_six,12,consistent,eligible,4.714285714285714,6.75,5.857142857142857,4,6,3,4.461538461538462,2.6666666666666665,3.2,2,5.666666666666667,2.8333333333333335,5.111111111111111,5.7
ffd3204f,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,R_1o7q5j3UDqTeb8v,0,2020-01-20T08:15:37Z,2020-01-20T08:30:18Z,1,0,NA,NA,3,2,1,2,7,1,3,7,7,6,4,7,7,7,5,6,6,5,6,2,3,2,3,3,4,3,4,3,5,5,4,3,5,3,4,3,2,7,2,3,3,3,3,3,5,3,2,2,1,5,7,4,5,6,5,3,5,7,5,5,5,5,7,5,4,3,7,5,3,4,3,5,4,3,4,2,4,3,5,30,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,881,greater_than_six,4,consistent,eligible,2.7142857142857144,6.25,6,4.75,5.8,4.25,5,3.6666666666666665,3.6,5.666666666666667,5.666666666666667,3.1666666666666665,3.6666666666666665,3.3
c4028dbc,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,facebook dating,R_Xn7W7u0mnde019L,0,2020-01-20T08:15:51Z,2020-01-20T08:30:27Z,1,0,NA,NA,1,6,1,4,5,4,1,5,7,7,4,7,7,7,3,1,2,2,1,7,7,1,2,1,5,2,5,6,4,7,1,6,7,5,5,6,2,7,1,1,7,1,1,1,7,1,1,7,1,2,7,5,7,7,1,2,6,7,6,2,5,7,6,2,1,2,7,5,1,5,5,4,5,5,3,4,2,5,2,53,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,pass,876,greater_than_six,18,consistent,eligible,3.142857142857143,5.875,6.142857142857143,2.5,6.8,2.75,4.230769230769231,3,4.6,1.6666666666666667,1,2.3333333333333335,5.888888888888889,1
aa25d689,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,seeking arrangement,R_1Ljr6Oq9U3x9gpX,0,2020-01-20T08:16:14Z,2020-01-20T08:24:41Z,1,0,NA,NA,3,3,3,5,5,1,2,5,7,5,5,6,6,5,5,3,4,1,4,1,3,1,5,2,7,3,6,1,2,7,1,7,6,3,7,6,2,7,1,3,5,2,2,2,6,2,2,6,5,6,6,6,5,2,6,5,5,5,6,4,3,6,5,6,5,6,7,4,3,2,4,2,2,1,4,2,4,1,3,24,nonbinary,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,507,greater_than_six,12,consistent,eligible,3.142857142857143,5.5,3.4285714285714284,5.5,6,5.25,5.615384615384615,3.1666666666666665,1.8,2.6666666666666665,5.333333333333333,3,5.555555555555555,2.1
718e4aa0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_3QVtkv7yBQHSX52,0,2020-01-20T08:16:17Z,2020-01-20T08:24:32Z,1,0,NA,NA,4,3,3,5,5,3,5,5,5,5,4,4,4,5,5,4,4,4,4,5,4,3,4,3,5,4,4,6,2,6,3,5,7,6,6,7,2,7,2,2,6,1,2,3,6,1,3,7,3,4,5,5,5,3,3,5,3,4,3,3,4,4,5,5,2,4,7,5,2,2,3,3,3,1,3,2,1,3,2,36,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,1,1,NA,pass,495,greater_than_six,15,consistent,eligible,4,4.625,4.285714285714286,3,4.8,4.5,4.153846153846154,2.3333333333333335,2.2,4,3.6666666666666665,3.5,6,1.9
6bdac839,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_1NxmUPvhVFhuIZy,0,2020-01-20T08:16:26Z,2020-01-20T08:26:06Z,1,0,NA,NA,6,5,6,6,5,4,6,6,6,6,5,6,6,6,5,4,4,4,4,4,3,3,3,4,5,3,4,5,3,5,4,5,6,5,5,6,2,7,3,2,6,2,2,2,6,2,2,6,3,5,5,5,6,4,6,5,5,6,5,6,5,5,5,5,6,4,6,5,3,4,4,3,5,3,4,3,3,4,4,26,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,580,greater_than_six,11,consistent,eligible,5.428571428571429,5.75,4.857142857142857,5.5,5.4,5.25,5.384615384615385,3.6666666666666665,3.6,4,4.333333333333333,3.3333333333333335,5.111111111111111,2.1
0d677032,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R_Ck4SC8hSoFnE2WZ,0,2020-01-20T08:17:03Z,2020-01-20T08:34:34Z,1,0,NA,NA,6,6,6,6,6,3,4,4,7,5,4,6,5,6,5,4,5,4,7,2,3,3,4,4,6,3,4,6,2,6,2,7,7,7,7,6,2,7,4,1,5,1,5,2,5,4,4,5,5,6,6,7,5,5,6,7,5,5,6,7,6,7,7,6,4,4,7,6,1,3,3,3,3,1,3,2,2,2,4,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,pass,1051,greater_than_six,6,consistent,eligible,5.285714285714286,5.25,5.142857142857143,5.25,6.2,6.75,6.076923076923077,2.5,2.4,4.333333333333333,6,3.3333333333333335,6.444444444444445,3
4246747c,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,R_2f6RoN6bsC87UUG,0,2020-01-20T08:17:03Z,2020-01-20T08:29:05Z,1,0,NA,NA,2,5,7,5,6,7,5,4,7,6,7,7,5,6,5,5,5,5,6,2,2,5,2,3,6,2,6,7,1,7,6,6,6,6,7,6,2,7,7,6,2,7,7,7,1,1,7,1,1,3,6,7,5,7,3,5,4,7,5,3,7,7,7,4,2,1,7,7,3,1,3,1,3,2,3,4,3,4,1,32,female,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,1,1,NA,pass,722,greater_than_six,11,consistent,eligible,5.285714285714286,5.875,7,3,6,4.75,4.6923076923076925,2.8333333333333335,2.2,5,6,3.3333333333333335,6,6.2
23d98ba1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_31uEATs19z1K2p8,0,2020-01-20T08:17:06Z,2020-01-20T08:27:09Z,1,0,NA,NA,6,6,3,3,5,5,7,6,7,6,5,5,5,6,5,7,7,7,7,3,1,5,3,3,4,3,3,2,5,2,3,3,6,3,3,2,2,7,7,7,1,7,6,7,1,6,6,3,1,7,5,6,6,6,6,1,7,6,5,2,7,7,7,5,3,1,7,7,4,2,3,2,2,2,3,4,2,4,1,25,female,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,603,greater_than_six,15,consistent,eligible,5,5.625,6.714285714285714,5.75,6,3.5,5.153846153846154,2.8333333333333335,2.4,7,6.333333333333333,3.5,3.2222222222222223,6.5
fa482b9e,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_3RqEODoYU6pxlsh,0,2020-01-20T08:17:21Z,2020-01-20T08:21:14Z,1,0,NA,NA,7,7,7,7,7,4,4,7,7,7,7,7,7,7,7,4,4,1,4,7,7,4,4,4,4,4,4,7,4,7,4,7,7,7,7,7,2,7,1,4,7,4,7,1,4,4,4,4,NA,7,7,7,7,4,7,7,7,4,7,7,4,7,7,7,7,4,7,4,1,1,5,1,5,1,5,1,1,3,1,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,233,less_than_six,6,consistent,ineligible,6.142857142857143,7,4.5,7,7,7,7,2.6666666666666665,1.8,3,2,4,6.333333333333333,3.4
deeda202,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_2wz65Kpys3c6heB,0,2020-01-20T08:17:32Z,2020-01-20T08:23:58Z,1,0,NA,NA,7,6,7,5,5,6,7,5,7,4,4,4,4,5,4,4,3,4,6,7,5,3,3,3,5,3,4,4,3,5,3,5,6,3,6,4,2,7,1,1,6,1,5,2,7,2,2,7,1,3,4,4,5,6,3,3,2,7,4,5,6,4,7,3,3,1,5,7,1,1,2,1,4,1,4,3,1,2,1,23,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,pass,386,greater_than_six,16,consistent,eligible,6.142857142857143,4.625,6.714285714285714,2.75,4.4,3.75,3.6923076923076925,1.8333333333333333,2,3.6666666666666665,3.3333333333333335,3.1666666666666665,4.777777777777778,1.8
d8869495,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_3Kxr5iGZbTS6ldJ,0,2020-01-20T08:17:33Z,2020-01-20T08:23:52Z,1,0,NA,NA,2,1,1,7,7,1,2,7,7,7,7,7,7,7,7,7,7,7,7,1,1,4,4,4,4,4,4,5,4,5,3,5,5,3,5,3,2,7,5,4,3,4,5,4,3,4,4,3,3,5,7,7,7,5,5,5,5,6,5,3,4,5,7,5,3,5,7,3,3,5,3,3,5,4,4,3,3,3,5,25,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,379,greater_than_six,4,consistent,eligible,3,7,4.714285714285714,4.5,6.2,5,5.3076923076923075,3.5,4,7,7,4,4.444444444444445,4.5
e0dad38d,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R_2XmPhEnBrLSRTtZ,0,2020-01-20T08:17:38Z,2020-01-20T08:28:33Z,1,0,NA,NA,5,2,2,3,5,3,3,7,7,7,6,7,6,5,6,2,4,2,4,5,4,2,3,2,6,2,4,5,1,7,3,5,4,5,6,5,2,7,2,6,7,1,2,1,7,1,2,7,1,5,7,7,7,7,5,6,5,7,7,4,6,7,7,6,4,2,7,7,3,4,3,1,5,2,3,3,2,3,4,23,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,655,greater_than_six,17,consistent,eligible,3.2857142857142856,6.375,6.714285714285714,4.75,7,5.75,5.923076923076923,3,3,2.6666666666666665,3.6666666666666665,2.5,5.444444444444445,1.8
b2fa2d1d,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,R_AG9IWqkb7gtu2Ot,0,2020-01-20T08:17:50Z,2020-01-20T08:26:39Z,1,0,NA,NA,6,7,3,5,5,4,6,6,6,6,5,5,5,5,5,4,4,3,4,6,6,2,2,2,5,2,3,5,4,5,5,3,3,3,4,4,2,1,1,2,6,1,1,2,6,2,2,6,1,5,6,5,4,7,5,6,4,7,4,6,7,5,6,5,4,2,6,6,2,3,3,1,3,3,4,2,2,2,4,22,female,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,fail,529,greater_than_six,14,consistent,ineligible,5.142857142857143,5.375,6.571428571428571,4.5,5,5.5,5,2.8333333333333335,2.4,3.6666666666666665,2.6666666666666665,2.3333333333333335,3.7777777777777777,1.7
c7812a86,2,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,Wooplus,R_22FinlbYWhoyFuI,0,2020-01-20T08:18:07Z,2020-01-20T08:31:10Z,1,0,NA,NA,1,1,4,6,6,4,6,7,7,7,7,5,7,7,6,7,7,6,7,1,1,3,5,3,3,4,5,6,2,6,2,5,6,3,7,5,2,7,2,1,3,1,4,2,5,2,4,5,1,6,7,7,7,3,6,6,6,5,7,2,4,7,6,7,6,5,7,6,2,5,3,5,5,5,4,4,4,3,4,37,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,pass,783,greater_than_six,8,consistent,eligible,4,6.625,4.857142857142857,6,7,5.5,6.230769230769231,3.3333333333333335,4.8,6.666666666666667,7,4.166666666666667,5.555555555555555,2.7
4c4ca5b1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,R_2sRNe5mMSniLSB0,0,2020-01-20T08:18:11Z,2020-01-20T08:28:03Z,1,0,NA,NA,6,6,6,5,7,6,7,7,7,2,4,4,6,7,6,6,6,6,6,2,2,4,4,5,6,4,5,7,4,7,1,7,7,6,7,5,2,7,6,6,2,7,6,6,1,4,6,1,1,5,7,6,6,7,6,5,6,7,6,1,6,6,7,5,6,1,7,7,4,4,4,3,4,4,4,4,4,4,5,32,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,pass,592,greater_than_six,13,consistent,eligible,6.142857142857143,5.375,6.857142857142857,5.75,6.4,4.25,5.538461538461538,4.166666666666667,3.8,6,6,4,6.333333333333333,6.1
ec12d15c,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,R_2YmQvMQT8pSTpP5,0,2020-01-20T08:18:43Z,2020-01-20T08:25:22Z,1,0,NA,NA,5,6,3,3,5,4,5,6,7,6,5,5,5,5,4,5,5,5,3,2,6,1,1,2,5,2,5,6,2,7,2,7,7,6,7,7,2,7,7,6,1,7,2,6,1,4,6,1,1,4,6,4,7,7,5,3,5,7,5,5,5,6,7,3,3,2,7,6,3,3,4,1,3,3,4,2,2,5,2,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,pass,399,greater_than_six,15,consistent,eligible,4.428571428571429,5.375,6.428571428571429,4.25,6.2,3.75,4.846153846153846,3.3333333333333335,2.4,5,3.6666666666666665,2.3333333333333335,6.555555555555555,5.9
04742a03,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,R_1CCus0oMpYzjvGC,0,2020-01-20T08:19:00Z,2020-01-20T08:25:03Z,1,0,NA,4,2,1,5,6,5,6,4,5,3,6,3,6,6,4,6,6,6,6,5,2,2,6,4,4,5,5,5,5,3,5,5,5,5,5,4,5,2,7,5,6,5,4,6,5,4,5,6,5,6,4,4,6,5,6,5,5,6,5,5,5,3,5,5,5,6,4,6,1,2,4,4,5,4,4,3,3,1,5,3,32,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,fail,363,greater_than_six,0,inconsistent,ineligible,4.142857142857143,4.875,3.7142857142857144,5.25,5,5.25,5.153846153846154,3,4,6,5.666666666666667,4.5,4.666666666666667,4.7
f8031460,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Megamates,R_26a9PTSdwy1S7jz,0,2020-01-20T08:19:02Z,2020-01-20T08:29:20Z,1,0,NA,NA,2,2,3,1,2,3,2,2,4,3,2,3,2,2,3,4,5,4,4,2,2,4,5,4,2,4,4,4,3,3,2,4,4,3,4,3,2,7,4,3,4,3,4,5,3,4,4,2,3,4,4,6,5,3,4,5,3,2,4,3,2,5,4,4,4,4,5,3,4,2,3,4,3,2,3,4,3,2,4,56,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,pass,618,greater_than_six,2,inconsistent,ineligible,2.142857142857143,2.625,3.2857142857142856,3.75,4.6,4.5,4.3076923076923075,3.1666666666666665,3,4.333333333333333,5.333333333333333,4.5,4,4.2
5843775f,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_C15VlIoGTxbm17b,0,2020-01-20T08:19:04Z,2020-01-20T08:26:14Z,1,0,NA,NA,6,4,6,5,6,4,5,5,6,5,6,3,5,6,5,4,5,5,4,4,3,3,3,4,4,4,4,5,4,5,4,5,4,4,4,4,2,7,4,4,4,4,5,4,4,5,4,5,5,5,6,7,5,6,4,6,5,6,6,6,4,5,5,6,5,4,6,5,3,3,4,4,3,3,4,3,4,4,4,23,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,pass,430,greater_than_six,0,inconsistent,ineligible,5.142857142857143,5.125,4.714285714285714,4.75,5.6,6.25,5.538461538461538,3.8333333333333335,3.2,4.666666666666667,4.333333333333333,3.6666666666666665,4.333333333333333,4.1
1891647b,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,R_1o7ItqLWvlVswdQ,0,2020-01-20T08:20:18Z,2020-01-20T08:27:36Z,1,0,NA,NA,5,2,4,1,4,4,3,3,6,5,3,4,3,4,4,1,2,2,6,7,2,2,2,2,4,2,2,4,5,3,5,2,3,1,2,3,2,7,2,3,6,3,4,3,6,4,2,5,3,3,3,4,3,3,3,5,2,3,3,4,4,3,7,3,3,2,5,6,1,5,2,4,2,3,4,4,2,2,2,19,female,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,pass,438,greater_than_six,8,consistent,eligible,3.2857142857142856,4,4.857142857142857,2.75,3.4,4,3.3846153846153846,2.1666666666666665,3.6,1.6666666666666667,4.333333333333333,2.3333333333333335,2.6666666666666665,2.8
